"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 24, 2017","153.22","152.03","153.38","151.88","496.02K","0.93%"
"Feb 23, 2017","151.81","151.41","152.06","151.25","481.14K","0.28%"
"Feb 22, 2017","151.38","151.22","152.19","150.75","509.22K","0.05%"
"Feb 21, 2017","151.31","151.44","151.72","150.59","296.07K","0.13%"
"Feb 20, 2017","151.11","151.36","151.42","150.95","-","-0.18%"
"Feb 19, 2017","151.39","151.41","151.45","151.33","-","0.09%"
"Feb 17, 2017","151.25","150.78","151.97","150.56","190.38K","0.29%"
"Feb 16, 2017","150.81","150.09","151.19","149.97","271.42K","0.58%"
"Feb 15, 2017","149.94","150.75","150.78","149.50","277.27K","-0.45%"
"Feb 14, 2017","150.62","151.31","151.53","149.91","273.70K","-0.50%"
"Feb 13, 2017","151.38","151.84","151.88","151.00","158.91K","-0.35%"
"Feb 10, 2017","151.91","152.28","152.38","151.25","282.42K","-0.18%"
"Feb 09, 2017","152.19","153.50","153.53","151.97","299.36K","-0.71%"
"Feb 08, 2017","153.28","152.16","153.66","152.06","327.16K","0.72%"
"Feb 07, 2017","152.19","151.53","152.53","150.81","266.67K","0.44%"
"Feb 06, 2017","151.53","150.41","151.69","150.31","251.33K","1.00%"
"Feb 03, 2017","150.03","150.50","151.28","149.84","316.75K","-0.35%"
"Feb 02, 2017","150.56","150.53","151.47","150.34","271.00K","0.08%"
"Feb 01, 2017","150.44","150.69","150.72","149.72","277.95K","-0.27%"
"Jan 31, 2017","150.84","150.16","151.19","149.75","338.49K","0.39%"
"Jan 30, 2017","150.25","150.47","150.62","149.88","237.20K","-0.09%"
"Jan 27, 2017","150.38","149.91","150.44","149.50","195.49K","0.40%"
"Jan 26, 2017","149.78","149.69","149.94","148.94","201.06K","0.21%"
"Jan 25, 2017","149.47","150.84","151.06","149.25","253.59K","-0.74%"
"Jan 24, 2017","150.59","152.06","152.25","150.50","204.60K","-0.93%"
"Jan 23, 2017","152.00","150.78","152.47","150.56","271.48K","0.81%"
"Jan 20, 2017","150.78","150.78","151.16","149.94","267.29K","-0.19%"
"Jan 19, 2017","151.06","151.38","151.84","150.28","320.61K","-0.64%"
"Jan 18, 2017","152.03","153.28","153.31","151.41","227.72K","-0.83%"
"Jan 17, 2017","153.31","152.06","153.88","151.97","296.37K","0.64%"
"Jan 16, 2017","152.33","152.45","152.77","151.99","-","-0.10%"
"Jan 15, 2017","152.49","152.08","152.49","152.08","-","0.14%"
"Jan 13, 2017","152.28","152.59","153.62","151.34","286.63K","-0.20%"
"Jan 12, 2017","152.59","152.81","153.97","152.56","301.12K","-0.14%"
"Jan 11, 2017","152.81","152.66","153.53","152.31","287.24K","0.18%"
"Jan 10, 2017","152.53","152.81","152.97","152.22","176.35K","-0.12%"
"Jan 09, 2017","152.72","151.72","152.91","151.53","169.98K","0.62%"
"Jan 06, 2017","151.78","152.88","153.28","151.59","269.30K","-0.47%"
"Jan 05, 2017","152.50","150.91","153.00","150.44","338.17K","1.20%"
"Jan 04, 2017","150.69","150.62","151.06","150.06","207.21K","0.09%"
"Jan 03, 2017","150.56","150.22","150.88","149.06","311.63K","0.24%"
"Jan 02, 2017","150.20","150.24","150.24","149.99","-","-0.31%"
"Dec 30, 2016","150.66","149.88","150.75","149.72","137.15K","0.50%"
"Dec 29, 2016","149.91","149.66","150.38","149.53","119.29K","0.13%"
"Dec 28, 2016","149.72","148.56","149.78","148.50","118.22K","0.78%"
"Dec 27, 2016","148.56","148.97","149.03","148.22","63.93K","-0.22%"
"Dec 26, 2016","148.89","148.86","148.92","148.80","-","-0.15%"
"Dec 23, 2016","149.12","148.91","149.38","148.78","68.10K","0.21%"
"Dec 22, 2016","148.81","149.12","149.34","148.38","127.32K","-0.09%"
"Dec 21, 2016","148.94","148.72","149.19","148.12","139.20K","-0.63%"
"Dec 20, 2016","149.88","150.09","150.09","149.56","0.36K","-0.29%"
"Dec 19, 2016","150.31","149.09","150.41","149.09","0.34K","0.86%"
"Dec 16, 2016","149.03","150.50","150.50","148.81","0.28K","-0.61%"
"Dec 15, 2016","149.94","149.25","150.06","148.91","2.34K","0.07%"
"Dec 14, 2016","149.84","151.03","151.44","149.09","1.15K","-0.25%"
"Dec 13, 2016","150.22","150.19","151.09","150.00","4.16K","0.15%"
"Dec 12, 2016","150.00","149.62","150.09","148.78","1.91K","0.08%"
"Dec 09, 2016","149.88","150.94","151.06","149.53","1.33K","-0.96%"
"Dec 08, 2016","151.34","152.47","152.56","150.59","1.95K","-0.80%"
"Dec 07, 2016","152.56","151.69","152.78","151.66","1.71K","0.59%"
"Dec 06, 2016","151.66","151.97","152.34","151.53","3.95K","-0.30%"
"Dec 05, 2016","152.12","152.38","152.94","150.72","8.53K","0.16%"
"Dec 02, 2016","151.88","150.69","152.25","150.69","10.37K","0.66%"
"Dec 01, 2016","150.88","152.34","152.38","149.75","19.99K","-1.17%"
"Nov 30, 2016","152.66","154.19","154.34","151.50","90.13K","-0.95%"
"Nov 29, 2016","154.12","153.75","154.34","153.09","262.87K","0.28%"
"Nov 28, 2016","153.69","153.12","153.91","153.12","436.72K","0.58%"
"Nov 25, 2016","152.81","152.94","153.38","151.97","224.97K","0.17%"
"Nov 24, 2016","152.55","152.95","153.02","152.39","-","-0.24%"
"Nov 23, 2016","152.91","153.44","153.69","151.59","500.92K","-0.22%"
"Nov 22, 2016","153.25","153.75","154.28","153.19","386.86K","0.04%"
"Nov 21, 2016","153.19","152.91","153.88","152.81","280.49K","0.02%"
"Nov 18, 2016","153.16","153.22","154.25","152.38","373.79K","-0.40%"
"Nov 17, 2016","153.78","155.22","155.38","153.12","324.27K","-0.81%"
"Nov 16, 2016","155.03","154.66","155.28","153.31","364.41K","0.49%"
"Nov 15, 2016","154.28","153.91","155.50","153.84","363.88K","-0.08%"
"Nov 14, 2016","154.41","155.28","155.44","152.75","481.39K","-0.48%"
"Nov 11, 2016","155.16","155.81","156.38","155.00","125.42K","-0.68%"
"Nov 10, 2016","156.22","157.31","158.53","155.50","670.23K","-0.48%"
"Nov 09, 2016","156.97","162.25","164.97","156.69","829.80K","-3.16%"
"Nov 08, 2016","162.09","162.62","163.22","161.72","244.89K","-0.31%"
"Nov 07, 2016","162.59","162.69","163.00","162.34","165.17K","-0.46%"
"Nov 04, 2016","163.34","162.72","163.81","162.53","249.04K","0.38%"
"Nov 03, 2016","162.72","163.19","163.94","162.41","235.23K","-0.32%"
"Nov 02, 2016","163.25","162.81","163.91","162.75","302.24K","0.12%"
"Nov 01, 2016","163.06","162.81","163.28","161.69","315.22K","0.21%"
"Oct 31, 2016","162.72","162.38","162.91","162.00","206.22K","0.33%"
"Oct 28, 2016","162.19","162.22","162.69","161.66","306.57K","-0.15%"
"Oct 27, 2016","162.44","163.81","163.94","161.69","327.48K","-0.91%"
"Oct 26, 2016","163.94","164.72","165.16","163.59","231.92K","-0.46%"
"Oct 25, 2016","164.69","164.28","165.16","163.75","218.70K","0.23%"
"Oct 24, 2016","164.31","164.97","165.31","163.94","191.15K","-0.30%"
"Oct 21, 2016","164.81","164.41","165.19","164.31","188.31K","0.09%"
"Oct 20, 2016","164.66","164.34","165.22","163.75","265.49K","0.27%"
"Oct 19, 2016","164.22","164.47","164.81","163.78","226.87K","-0.04%"
"Oct 18, 2016","164.28","164.00","164.47","163.28","260.89K","0.21%"
"Oct 17, 2016","163.94","163.06","164.25","162.59","224.20K","0.44%"
"Oct 14, 2016","163.22","164.78","164.88","163.00","303.10K","-1.06%"
"Oct 13, 2016","164.97","164.34","165.41","164.28","251.47K","0.54%"
"Oct 12, 2016","164.09","164.12","164.34","163.59","233.75K","-0.15%"
"Oct 11, 2016","164.34","164.28","164.72","163.75","238.83K","0.11%"
"Oct 10, 2016","164.16","165.12","165.22","163.66","67.15K","-0.45%"
"Oct 07, 2016","164.91","165.19","165.56","164.25","315.33K","-0.09%"
"Oct 06, 2016","165.06","165.84","166.31","164.94","257.01K","-0.40%"
"Oct 05, 2016","165.72","166.38","166.84","165.28","263.72K","-0.43%"
"Oct 04, 2016","166.44","167.97","168.41","166.28","289.88K","-0.96%"
"Oct 03, 2016","168.06","168.44","168.78","167.81","171.66K","-0.06%"
"Sep 30, 2016","168.16","169.53","170.03","167.94","329.70K","-0.86%"
"Sep 29, 2016","169.62","169.19","169.91","168.28","245.22K","0.22%"
"Sep 28, 2016","169.25","169.53","170.09","169.00","220.00K","-0.11%"
"Sep 27, 2016","169.44","168.44","169.69","167.91","220.02K","0.71%"
"Sep 26, 2016","168.25","167.88","168.75","167.66","167.45K","0.26%"
"Sep 23, 2016","167.81","167.78","168.25","167.56","161.29K","0.19%"
"Sep 22, 2016","167.50","167.03","168.03","166.94","246.22K","0.10%"
"Sep 21, 2016","167.34","166.03","167.34","165.91","0.20K","-0.11%"
"Sep 20, 2016","167.53","167.59","168.16","167.28","1.11K","0.17%"
"Sep 19, 2016","167.25","167.34","167.69","166.97","0.59K","0.04%"
"Sep 16, 2016","167.19","167.53","167.72","167.12","0.25K","0.15%"
"Sep 15, 2016","166.94","167.00","167.38","166.19","0.58K","-0.28%"
"Sep 14, 2016","167.41","166.72","167.81","166.62","1.17K","0.36%"
"Sep 13, 2016","166.81","168.66","169.00","166.31","1.39K","-0.91%"
"Sep 12, 2016","168.34","168.62","168.62","167.97","0.90K","-0.02%"
"Sep 09, 2016","168.38","170.22","170.47","168.06","7.21K","-0.90%"
"Sep 08, 2016","169.91","172.34","172.47","169.69","3.81K","-1.32%"
"Sep 07, 2016","172.19","172.41","172.94","172.16","4.08K","0.04%"
"Sep 06, 2016","172.12","170.84","172.50","170.31","6.24K","1.74%"
"Sep 05, 2016","169.17","169.27","169.47","168.84","-","-0.08%"
"Sep 04, 2016","169.30","169.36","169.36","169.22","-","-0.98%"
"Sep 02, 2016","170.97","171.91","172.78","170.25","13.36K","-0.56%"
"Sep 01, 2016","171.94","171.72","172.28","170.62","23.11K","0.06%"
"Aug 31, 2016","171.84","171.84","172.09","171.31","42.01K","0.03%"
"Aug 30, 2016","171.78","172.03","172.06","171.44","226.28K","-0.18%"
"Aug 29, 2016","172.09","170.34","172.16","170.22","381.34K","1.05%"
"Aug 26, 2016","170.31","171.69","173.09","170.28","460.46K","-0.82%"
"Aug 25, 2016","171.72","172.16","172.56","171.31","438.30K","-0.31%"
"Aug 24, 2016","172.25","172.69","172.81","171.88","229.28K","-0.11%"
"Aug 23, 2016","172.44","172.34","173.03","171.66","227.81K","0.03%"
"Aug 22, 2016","172.38","170.94","172.50","170.66","190.99K","0.75%"
"Aug 19, 2016","171.09","172.00","172.03","170.44","195.49K","-0.48%"
"Aug 18, 2016","171.91","171.91","172.25","171.28","180.09K","0.19%"
"Aug 17, 2016","171.59","171.19","172.06","170.88","196.19K","0.29%"
"Aug 16, 2016","171.09","171.66","172.50","171.03","262.93K","-0.38%"
"Aug 15, 2016","171.75","173.09","173.38","171.53","157.18K","-0.71%"
"Aug 12, 2016","172.97","172.03","173.94","171.88","220.36K","0.69%"
"Aug 11, 2016","171.78","173.41","173.50","171.59","208.05K","-0.97%"
"Aug 10, 2016","173.47","172.62","173.69","172.56","179.52K","0.43%"
"Aug 09, 2016","172.72","171.47","172.94","171.25","168.78K","0.62%"
"Aug 08, 2016","171.66","171.38","171.88","170.66","167.00K","0.06%"
"Aug 05, 2016","171.56","173.31","173.66","171.34","247.06K","-0.92%"
"Aug 04, 2016","173.16","172.16","173.81","171.78","222.32K","0.58%"
"Aug 03, 2016","172.16","171.97","172.66","171.44","203.14K","-0.10%"
"Aug 02, 2016","172.34","172.69","173.06","171.12","297.12K","-0.72%"
"Aug 01, 2016","173.59","174.56","174.59","172.62","218.73K","-0.49%"
"Jul 29, 2016","174.44","173.41","174.69","171.78","316.08K","0.63%"
"Jul 28, 2016","173.34","173.53","173.72","172.53","214.19K","0.07%"
"Jul 27, 2016","173.22","171.78","173.59","170.97","241.26K","0.78%"
"Jul 26, 2016","171.88","171.62","172.72","171.22","213.06K","0.19%"
"Jul 25, 2016","171.56","171.78","172.16","171.16","145.81K","-0.03%"
"Jul 22, 2016","171.62","171.62","172.28","170.69","208.98K","0.09%"
"Jul 21, 2016","171.47","171.34","171.75","169.97","259.26K","0.00%"
"Jul 20, 2016","171.47","172.38","172.41","171.00","152.01K","-0.44%"
"Jul 19, 2016","172.22","171.78","172.69","171.69","166.90K","0.38%"
"Jul 18, 2016","171.56","171.81","172.56","170.97","171.70K","-0.06%"
"Jul 15, 2016","171.66","172.94","173.44","171.41","234.88K","-0.77%"
"Jul 14, 2016","173.00","174.91","175.12","172.47","291.81K","-1.13%"
"Jul 13, 2016","174.97","173.84","175.22","173.78","249.88K","0.67%"
"Jul 12, 2016","173.81","175.84","176.22","173.22","313.82K","-1.07%"
"Jul 11, 2016","175.69","177.09","177.34","175.62","200.91K","-0.71%"
"Jul 08, 2016","176.94","176.34","177.28","175.03","274.04K","0.39%"
"Jul 07, 2016","176.25","176.25","176.69","175.28","251.02K","0.21%"
"Jul 06, 2016","175.88","175.84","177.12","175.53","291.39K","-0.21%"
"Jul 05, 2016","176.25","174.41","176.41","173.75","247.92K","1.10%"
"Jul 04, 2016","174.33","174.20","174.61","173.77","-","0.09%"
"Jul 03, 2016","174.17","174.44","174.44","173.83","-","0.28%"
"Jul 01, 2016","173.69","172.69","175.34","172.66","287.84K","0.78%"
"Jun 30, 2016","172.34","172.03","173.72","171.03","413.74K","-0.38%"
"Jun 29, 2016","173.00","173.12","173.69","172.00","257.38K","-0.05%"
"Jun 28, 2016","173.09","173.47","173.78","172.53","243.27K","-0.04%"
"Jun 27, 2016","173.16","171.12","173.56","170.88","268.40K","1.88%"
"Jun 24, 2016","169.97","165.84","173.78","165.78","509.38K","2.34%"
"Jun 23, 2016","166.09","167.47","167.47","165.88","195.77K","-0.97%"
"Jun 22, 2016","167.72","167.28","167.88","167.12","161.62K","-0.94%"
"Jun 21, 2016","169.31","169.44","169.84","168.97","0.27K","-0.09%"
"Jun 20, 2016","169.47","170.31","170.31","169.09","1.23K","-0.66%"
"Jun 17, 2016","170.59","171.00","171.38","170.44","1.02K","-0.60%"
"Jun 16, 2016","171.62","171.72","172.53","171.28","0.49K","0.56%"
"Jun 15, 2016","170.66","170.38","171.12","169.91","2.72K","0.16%"
"Jun 14, 2016","170.38","170.34","171.28","170.12","1.37K","0.09%"
"Jun 13, 2016","170.22","169.81","170.28","169.62","1.71K","0.26%"
"Jun 10, 2016","169.78","168.91","170.34","168.91","0.99K","0.48%"
"Jun 09, 2016","168.97","168.31","169.47","168.31","3.82K","0.41%"
"Jun 08, 2016","168.28","167.75","168.50","167.75","1.81K","0.22%"
"Jun 07, 2016","167.91","167.28","168.12","167.09","4.41K","0.23%"
"Jun 06, 2016","167.53","168.16","168.34","167.22","5.21K","-0.28%"
"Jun 03, 2016","168.00","166.16","168.25","166.00","16.23K","1.17%"
"Jun 02, 2016","166.06","165.19","166.41","165.09","9.72K","0.68%"
"Jun 01, 2016","164.94","164.34","165.94","164.19","24.72K","0.13%"
"May 31, 2016","164.72","164.00","164.75","163.09","57.02K","1.28%"
"May 30, 2016","162.64","162.67","162.74","162.39","-","-1.02%"
"May 27, 2016","164.31","164.28","164.59","163.84","214.44K","-0.15%"
"May 26, 2016","164.56","163.72","164.66","163.53","337.61K","0.59%"
"May 25, 2016","163.59","164.09","164.41","163.53","412.33K","-0.29%"
"May 24, 2016","164.06","164.66","164.94","163.41","336.63K","-0.25%"
"May 23, 2016","164.47","164.28","165.00","164.09","205.20K","0.13%"
"May 20, 2016","164.25","164.16","164.53","163.56","189.89K","-0.05%"
"May 19, 2016","164.34","163.69","164.56","163.25","269.91K","0.67%"
"May 18, 2016","163.25","165.47","165.72","163.12","373.87K","-1.51%"
"May 17, 2016","165.75","165.56","166.25","165.19","228.11K","0.11%"
"May 16, 2016","165.56","166.72","166.91","165.44","188.38K","-0.70%"
"May 13, 2016","166.72","165.59","166.81","165.53","261.38K","0.77%"
"May 12, 2016","165.44","166.22","166.41","165.03","252.44K","-0.45%"
"May 11, 2016","166.19","165.56","166.66","165.34","208.16K","0.38%"
"May 10, 2016","165.56","165.78","165.94","165.19","200.76K","0.05%"
"May 09, 2016","165.47","165.06","165.81","164.72","179.52K","0.27%"
"May 06, 2016","165.03","165.38","166.50","164.88","266.77K","-0.23%"
"May 05, 2016","165.41","164.56","165.69","163.97","221.75K","0.63%"
"May 04, 2016","164.38","163.84","164.69","163.44","208.40K","0.33%"
"May 03, 2016","163.84","161.94","164.31","161.94","268.38K","1.02%"
"May 02, 2016","162.19","163.03","163.53","161.94","185.13K","-0.69%"
"Apr 29, 2016","163.31","163.09","163.50","161.81","279.41K","0.34%"
"Apr 28, 2016","162.75","162.59","163.50","162.03","241.16K","0.04%"
"Apr 27, 2016","162.69","161.25","162.75","161.19","223.08K","0.91%"
"Apr 26, 2016","161.22","161.75","162.19","160.97","219.32K","-0.44%"
"Apr 25, 2016","161.94","162.47","162.81","161.66","175.83K","-0.33%"
"Apr 22, 2016","162.47","162.84","163.09","162.09","203.35K","-0.14%"
"Apr 21, 2016","162.69","163.53","163.75","162.16","287.60K","-0.44%"
"Apr 20, 2016","163.41","165.09","165.91","163.25","281.58K","-1.00%"
"Apr 19, 2016","165.06","165.53","165.56","164.41","216.45K","-0.19%"
"Apr 18, 2016","165.38","166.44","166.72","164.84","195.81K","-0.45%"
"Apr 15, 2016","166.12","165.19","166.53","165.03","180.39K","0.49%"
"Apr 14, 2016","165.31","165.69","166.06","164.66","238.43K","-0.34%"
"Apr 13, 2016","165.88","165.12","166.03","164.78","205.66K","0.52%"
"Apr 12, 2016","165.03","166.00","166.19","164.88","188.55K","-0.64%"
"Apr 11, 2016","166.09","166.25","166.78","165.34","155.92K","-0.06%"
"Apr 08, 2016","166.19","167.09","167.09","165.78","163.28K","-0.49%"
"Apr 07, 2016","167.00","165.31","167.19","165.12","192.42K","1.00%"
"Apr 06, 2016","165.34","166.22","166.22","165.00","180.77K","-0.53%"
"Apr 05, 2016","166.22","165.00","166.47","164.94","205.58K","0.95%"
"Apr 04, 2016","164.66","164.91","165.19","164.28","134.58K","0.17%"
"Apr 01, 2016","164.38","164.56","165.31","164.03","253.22K","-0.04%"
"Mar 31, 2016","164.44","163.59","164.75","163.31","236.68K","0.59%"
"Mar 30, 2016","163.47","164.59","164.66","162.72","251.91K","-0.63%"
"Mar 29, 2016","164.50","163.19","164.75","163.00","210.01K","0.59%"
"Mar 28, 2016","163.53","162.91","163.72","162.53","103.99K","0.31%"
"Mar 24, 2016","163.03","163.28","164.31","162.50","194.22K","-0.29%"
"Mar 23, 2016","163.50","161.75","163.59","161.53","208.91K","0.98%"
"Mar 22, 2016","161.91","161.91","163.00","161.66","211.62K","-0.99%"
"Mar 21, 2016","163.53","164.59","164.59","163.12","0.42K","-0.63%"
"Mar 18, 2016","164.56","164.22","165.00","164.09","2.49K","0.30%"
"Mar 17, 2016","164.06","163.31","164.44","163.19","0.95K","0.75%"
"Mar 16, 2016","162.84","163.00","163.53","162.47","6.71K","-0.12%"
"Mar 15, 2016","163.03","162.81","163.84","162.62","2.29K","0.14%"
"Mar 14, 2016","162.81","162.50","163.34","162.34","0.57K","0.15%"
"Mar 11, 2016","162.56","163.78","164.12","162.34","0.83K","-0.71%"
"Mar 10, 2016","163.72","164.78","165.16","163.00","1.79K","-0.29%"
"Mar 09, 2016","164.19","165.31","165.31","164.00","0.90K","-0.66%"
"Mar 08, 2016","165.28","165.41","166.12","163.62","2.78K","0.99%"
"Mar 07, 2016","163.66","163.78","163.78","163.12","3.71K","0.04%"
"Mar 04, 2016","163.59","164.78","165.91","162.94","7.21K","-0.74%"
"Mar 03, 2016","164.81","164.16","165.22","163.81","5.90K","0.49%"
"Mar 02, 2016","164.00","163.84","164.28","163.38","18.49K","0.19%"
"Mar 01, 2016","163.69","165.97","166.66","163.47","21.58K","-1.32%"
"Feb 29, 2016","165.88","165.53","166.25","165.47","56.61K","0.16%"
"Feb 26, 2016","165.62","166.84","166.97","165.31","274.91K","-1.03%"
"Feb 25, 2016","167.34","166.41","167.97","166.16","504.47K","0.39%"
"Feb 24, 2016","166.69","167.09","168.78","166.28","539.44K","-0.04%"
"Feb 23, 2016","166.75","166.47","167.44","164.78","444.44K","0.34%"
"Feb 22, 2016","166.19","166.53","166.69","165.84","219.57K","-0.24%"
"Feb 19, 2016","166.59","166.56","167.12","165.69","300.49K","0.30%"
"Feb 18, 2016","166.09","164.56","166.59","164.34","273.78K","0.93%"
"Feb 17, 2016","164.56","165.78","166.38","163.94","321.81K","-0.70%"
"Feb 16, 2016","165.72","166.31","166.50","165.06","334.47K","-0.10%"
"Feb 15, 2016","165.89","166.27","166.49","165.55","-","-0.21%"
"Feb 14, 2016","166.24","166.27","166.30","166.14","-","-0.14%"
"Feb 12, 2016","166.47","168.22","168.66","166.16","341.46K","-1.11%"
"Feb 11, 2016","168.34","167.84","170.81","167.69","558.54K","0.77%"
"Feb 10, 2016","167.06","166.25","167.91","165.25","329.88K","0.57%"
"Feb 09, 2016","166.12","165.69","167.28","165.25","375.24K","0.05%"
